user_input,ai_response,category,follow_up,tone
What’s the best way to eat healthy?,Feeling tired can be tough. Have you been getting enough rest?,Health,What do you think might help you feel more energized?,Empathetic
"I need to exercise more, but it’s hard.",Staying active can boost your mood. Have you considered a group activity?,Health,What’s an activity you’ve always wanted to try?,Patient
Do you have tips for staying healthy?,Staying healthy is important. Do you focus on eating balanced meals?,Health,What’s your favorite healthy food?,Encouraging
I’m worried about my blood pressure.,Blood pressure can be managed. Are you keeping track of it regularly?,Health,Would you like tips on maintaining healthy levels?,Reassuring
I’ve been having aches and pains.,"Exercise can be challenging, but even small steps help. Have you tried walking?",Health,What kind of activities do you enjoy?,Patient
How can I improve my sleep?,"Exercise can be challenging, but even small steps help. Have you tried walking?",Health,What kind of activities do you enjoy?,Reassuring
Do you have tips for staying healthy?,"Exercise can be challenging, but even small steps help. Have you tried walking?",Health,What kind of activities do you enjoy?,Friendly
Do you have advice for staying active?,Walking is a great way to stay fit. Do you enjoy walking outside?,Health,Do you have a favorite trail or park?,Friendly
How can I keep my heart healthy?,Blood pressure can be managed. Are you keeping track of it regularly?,Health,Would you like tips on maintaining healthy levels?,Encouraging
Do you have advice for staying active?,Improving sleep is so important. Do you have a bedtime routine?,Health,What usually helps you relax before bed?,Friendly
I’ve been feeling tired lately.,Eating healthy makes a big difference. Do you cook at home often?,Health,Would you like some simple healthy recipes?,Reassuring
I’ve been having aches and pains.,Blood pressure can be managed. Are you keeping track of it regularly?,Health,Would you like tips on maintaining healthy levels?,Patient
"I need to exercise more, but it’s hard.",Blood pressure can be managed. Are you keeping track of it regularly?,Health,Would you like tips on maintaining healthy levels?,Reassuring
I’ve been having aches and pains.,Walking is a great way to stay fit. Do you enjoy walking outside?,Health,Do you have a favorite trail or park?,Encouraging
I want to start walking more.,Staying healthy is important. Do you focus on eating balanced meals?,Health,What’s your favorite healthy food?,Reassuring
"I need to exercise more, but it’s hard.",Staying active can boost your mood. Have you considered a group activity?,Health,What’s an activity you’ve always wanted to try?,Encouraging
I’m worried about my blood pressure.,"Exercise can be challenging, but even small steps help. Have you tried walking?",Health,What kind of activities do you enjoy?,Encouraging
"I need to exercise more, but it’s hard.",Feeling tired can be tough. Have you been getting enough rest?,Health,What do you think might help you feel more energized?,Encouraging
What’s the best way to eat healthy?,Eating healthy makes a big difference. Do you cook at home often?,Health,Would you like some simple healthy recipes?,Empathetic
Do you have advice for staying active?,Staying healthy is important. Do you focus on eating balanced meals?,Health,What’s your favorite healthy food?,Patient
I’ve been feeling tired lately.,Improving sleep is so important. Do you have a bedtime routine?,Health,What usually helps you relax before bed?,Patient
I want to start walking more.,Improving sleep is so important. Do you have a bedtime routine?,Health,What usually helps you relax before bed?,Encouraging
I’ve been having aches and pains.,Eating healthy makes a big difference. Do you cook at home often?,Health,Would you like some simple healthy recipes?,Patient
I’ve been feeling tired lately.,"Exercise can be challenging, but even small steps help. Have you tried walking?",Health,What kind of activities do you enjoy?,Reassuring
Do you have advice for staying active?,Keeping your heart healthy is wonderful. Do you stay active regularly?,Health,Have you tried light exercises like stretching?,Empathetic
How can I improve my sleep?,Eating healthy makes a big difference. Do you cook at home often?,Health,Would you like some simple healthy recipes?,Patient
I’m worried about my blood pressure.,Staying active can boost your mood. Have you considered a group activity?,Health,What’s an activity you’ve always wanted to try?,Encouraging
How can I keep my heart healthy?,Walking is a great way to stay fit. Do you enjoy walking outside?,Health,Do you have a favorite trail or park?,Patient
How can I keep my heart healthy?,Keeping your heart healthy is wonderful. Do you stay active regularly?,Health,Have you tried light exercises like stretching?,Patient
I’ve been feeling tired lately.,Blood pressure can be managed. Are you keeping track of it regularly?,Health,Would you like tips on maintaining healthy levels?,Encouraging
How can I keep my heart healthy?,Aches and pains can slow you down. Have you talked to your doctor about them?,Health,What usually helps relieve the discomfort?,Patient
"I need to exercise more, but it’s hard.",Keeping your heart healthy is wonderful. Do you stay active regularly?,Health,Have you tried light exercises like stretching?,Friendly
How can I improve my sleep?,Staying active can boost your mood. Have you considered a group activity?,Health,What’s an activity you’ve always wanted to try?,Patient
I’m worried about my blood pressure.,Blood pressure can be managed. Are you keeping track of it regularly?,Health,Would you like tips on maintaining healthy levels?,Friendly
Do you have advice for staying active?,"Exercise can be challenging, but even small steps help. Have you tried walking?",Health,What kind of activities do you enjoy?,Patient
Do you have tips for staying healthy?,Eating healthy makes a big difference. Do you cook at home often?,Health,Would you like some simple healthy recipes?,Reassuring
What’s the best way to eat healthy?,Aches and pains can slow you down. Have you talked to your doctor about them?,Health,What usually helps relieve the discomfort?,Reassuring
Do you have tips for staying healthy?,Aches and pains can slow you down. Have you talked to your doctor about them?,Health,What usually helps relieve the discomfort?,Reassuring
I’m worried about my blood pressure.,Staying healthy is important. Do you focus on eating balanced meals?,Health,What’s your favorite healthy food?,Friendly
How can I improve my sleep?,Eating healthy makes a big difference. Do you cook at home often?,Health,Would you like some simple healthy recipes?,Encouraging
"I need to exercise more, but it’s hard.",Staying healthy is important. Do you focus on eating balanced meals?,Health,What’s your favorite healthy food?,Patient
How can I keep my heart healthy?,Walking is a great way to stay fit. Do you enjoy walking outside?,Health,Do you have a favorite trail or park?,Encouraging
Do you have tips for staying healthy?,Walking is a great way to stay fit. Do you enjoy walking outside?,Health,Do you have a favorite trail or park?,Patient
"I need to exercise more, but it’s hard.",Eating healthy makes a big difference. Do you cook at home often?,Health,Would you like some simple healthy recipes?,Empathetic
How can I keep my heart healthy?,Feeling tired can be tough. Have you been getting enough rest?,Health,What do you think might help you feel more energized?,Encouraging
What’s the best way to eat healthy?,"Exercise can be challenging, but even small steps help. Have you tried walking?",Health,What kind of activities do you enjoy?,Patient
How can I keep my heart healthy?,Keeping your heart healthy is wonderful. Do you stay active regularly?,Health,Have you tried light exercises like stretching?,Encouraging
Do you have advice for staying active?,Blood pressure can be managed. Are you keeping track of it regularly?,Health,Would you like tips on maintaining healthy levels?,Patient
How can I improve my sleep?,Aches and pains can slow you down. Have you talked to your doctor about them?,Health,What usually helps relieve the discomfort?,Patient
I want to start walking more.,Staying healthy is important. Do you focus on eating balanced meals?,Health,What’s your favorite healthy food?,Friendly
I want to start walking more.,Walking is a great way to stay fit. Do you enjoy walking outside?,Health,Do you have a favorite trail or park?,Patient
I’ve been feeling tired lately.,Aches and pains can slow you down. Have you talked to your doctor about them?,Health,What usually helps relieve the discomfort?,Friendly
